tags|intent
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer cellphone###I-refer to###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer tie###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer bear###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer lower###I-refer ,###I-refer shut###I-refer oven###I-refer door###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer background###I-refer in###I-refer the###I-refer bottom###I-refer right###I-refer picture###I-refer square###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer keyboard###I-refer in###I-refer back###I-refer by###O <value>###B-value|adjust
edit###B-action the###B-refer white###I-refer car###I-refer so###O that###O the###O <attribute>###B-attribute is###O at###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer skateboard###I-refer with###I-refer flames###I-refer that###I-refer is###I-refer rightmost###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer stop###I-refer sign###I-refer to###O <value>###B-value .###O|adjust
give###B-action the###B-refer horse###I-refer second###I-refer from###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
give###B-action the###B-refer man###I-refer to###I-refer the###I-refer far###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer backside###I-refer of###I-refer the###I-refer clock###I-refer on###I-refer the###I-refer right###I-refer facing###I-refer away###I-refer from###I-refer us###I-refer to###O a###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer rightmost###I-refer tie###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer blue###I-refer hydrant###I-refer|adjust
left###B-refer apple###I-refer on###I-refer bottom###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
add###B-action <attribute>###B-attribute and###O change###O the###O value###O to###O <value>###B-value to###O the###B-refer right###I-refer toilet###I-refer .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer bottom###I-refer weiner###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer object###I-refer on###I-refer the###I-refer floor###I-refer on###I-refer the###I-refer left###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer area###I-refer of###I-refer the###I-refer vehicle###I-refer that###I-refer is###I-refer to###I-refer the###I-refer top###I-refer left###I-refer of###I-refer the###I-refer furthest###I-refer elephant###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer bear###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer salad###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer plant###I-refer from###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute on###O the###B-refer sheep###I-refer on###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer suitcase###I-refer in###I-refer the###I-refer middle###I-refer to###O <value>###B-value .###O|adjust
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer food###I-refer on###I-refer the###I-refer closest###I-refer plate###I-refer by###O <value>###B-value units###O .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer food###I-refer on###I-refer the###I-refer table###I-refer between###I-refer the###I-refer two###I-refer guys###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer board###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer pipe###I-refer on###I-refer the###I-refer left###I-refer closest###I-refer to###I-refer us###I-refer by###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer brownie###I-refer by###O a###O value###O of###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer tennis###I-refer racket###I-refer in###I-refer the###I-refer back###I-refer by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer toothbrush###I-refer at###I-refer front###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer coffee###I-refer mug###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer surfboard###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer cup###I-refer on###I-refer the###I-refer far###I-refer right###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer backpack###I-refer in###I-refer center###I-refer of###I-refer pic###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer wooden###I-refer spoon###I-refer to###O <value>###B-value .###O|adjust
give###B-action the###B-refer face###I-refer of###I-refer the###I-refer clock###I-refer on###I-refer the###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer center###I-refer display###I-refer case###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer carrot###I-refer on###I-refer the###I-refer spoon###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer meter###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer 4###I-refer books###I-refer to###O <value>###B-value .###O|adjust
apply###B-action <value>###B-value <attribute>###B-attribute to###O left###B-refer screen###I-refer|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer blue###I-refer umbrella###I-refer behind###I-refer the###I-refer center###I-refer boy###I-refer by###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer screen###I-refer above###I-refer the###I-refer turned###I-refer on###I-refer monitor###I-refer to###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer vase###I-refer on###I-refer the###I-refer lower###I-refer left###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute to###O a###O value###O of###O <value>###B-value the###B-refer third###I-refer from###I-refer the###I-refer left###I-refer bomberos###I-refer truck###I-refer in###I-refer the###I-refer foreground###I-refer .###O|adjust
give###B-action the###B-refer piece###I-refer of###I-refer broccoli###I-refer closest###I-refer to###I-refer the###I-refer middle###I-refer of###I-refer the###I-refer plate###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
please###O adjust###B-action the###O <attribute>###B-attribute down###O by###O <value>###B-value on###O the###B-refer unoccupied###I-refer boat###I-refer on###I-refer the###I-refer right###I-refer .###O|adjust
give###B-action the###B-refer portion###I-refer of###I-refer the###I-refer refrigerator###I-refer with###I-refer the###I-refer cat###I-refer inside###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer plant###I-refer in###I-refer the###I-refer rectangular###I-refer stone###I-refer planter###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O right###B-refer side###I-refer of###I-refer sink###I-refer full###I-refer of###I-refer dishes###I-refer|adjust
edit###B-action left###B-refer stop###I-refer sign###I-refer 's###O <attribute>###B-attribute to###O the###O value###O of###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer green###I-refer scissors###I-refer to###O <value>###B-value|adjust
edit###B-action the###B-refer headlight###I-refer facing###I-refer motorcycle###I-refer on###I-refer the###I-refer right###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer clock###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###B-refer green###I-refer skateboard###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
please###O decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer bear###I-refer by###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer laptop###I-refer by###O <value>###B-value|adjust
racket###B-refer on###I-refer left###I-refer guy###I-refer is###I-refer holding###I-refer up###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer bear###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer pot###I-refer and###I-refer plants###I-refer in###I-refer the###I-refer black###I-refer rectangular###I-refer box###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer sheep###I-refer to###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer empty###I-refer vase###I-refer on###I-refer the###I-refer lower###I-refer left###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer board###I-refer from###I-refer right###I-refer by###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer yellow###I-refer lizard###I-refer float###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer back###I-refer two###I-refer green###I-refer apples###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
